player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand
ra24,ruan-roelofse,Ruan,Roelofse,http://www.atpworldtour.com/en/players/ruan-roelofse/ra24/overview,RSA,"Cape Town, South Africa","Cape Town, South Africa",1989.11.18,1989,11,18,NA,216,98,"6'2""",74,188,Right-Handed,Two-Handed Backhand
ra51,blaz-rola,Blaz,Rola,http://www.atpworldtour.com/en/players/blaz-rola/ra51/overview,SLO,"Ptuj, Slovenia","Ptuj, Slovenia",1990.10.05,1990,10,5,2013,187,85,"6'4""",76,193,Left-Handed,Two-Handed Backhand
ra62,sami-reinwein,Sami,Reinwein,http://www.atpworldtour.com/en/players/sami-reinwein/ra62/overview,GER,"Freiburg, Germany","Freiburg, Germany",1992.05.29,1992,5,29,NA,165,75,"5'11""",71,180,Left-Handed,Two-Handed Backhand
rb49,lucas-renard,Lucas,Renard,http://www.atpworldtour.com/en/players/lucas-renard/rb49/overview,SWE,"Stockholm, Sweden","Stockholm, Sweden",1992.09.30,1992,9,30,NA,176,80,"6'1""",73,185,Right-Handed,Two-Handed Backhand
rb56,ramkumar-ramanathan,Ramkumar,Ramanathan,http://www.atpworldtour.com/en/players/ramkumar-ramanathan/rb56/overview,IND,"Barcelona, ESP & Chennai, IND","Chennai, India",1994.11.08,1994,11,8,NA,169,77,"6'2""",74,188,Right-Handed,Two-Handed Backhand
rb86,sidharth-rawat,Sidharth,Rawat,http://www.atpworldtour.com/en/players/sidharth-rawat/rb86/overview,IND,"Noida, INDIA","New Delhi, India",1993.04.21,1993,4,21,NA,154,70,"5'9""",69,175,Right-Handed,Two-Handed Backhand
rc77,demian-raab,Demian,Raab,http://www.atpworldtour.com/en/players/demian-raab/rc77/overview,GER,"Hamburg, Germany","Lueneburg, Germany",1993.07.20,1993,7,20,NA,174,79,"6'2""",74,188,Right-Handed,Two-Handed Backhand
rc92,carlos-ramirez-utermann,Carlos,Ramirez Utermann,http://www.atpworldtour.com/en/players/carlos-ramirez-utermann/rc92/overview,MEX,NA,"Mexico City, Mexico",1995.08.22,1995,8,22,NA,178,81,"6'3""",75,191,Right-Handed,One-Handed Backhand
rc83,simeon-rossier,Simeon,Rossier,http://www.atpworldtour.com/en/players/simeon-rossier/rc83/overview,SUI,"Neuchatel, Switzerland","Neuchatel, Switzerland",1995.01.15,1995,1,15,NA,137,62,"5'8""",68,173,Left-Handed,One-Handed Backhand
rc96,noah-rubin,Noah,Rubin,http://www.atpworldtour.com/en/players/noah-rubin/rc96/overview,USA,"Long Island, NY, USA","Long Island, NY, USA",1996.02.21,1996,2,21,2015,150,68,"5'9""",69,175,Right-Handed,Two-Handed Backhand
rd34,lukas-ruepke,Lukas,Ruepke,http://www.atpworldtour.com/en/players/lukas-ruepke/rd34/overview,GER,"Bremen, Germany","Bremen, Germany",1993.07.06,1993,7,6,NA,187,85,"5'11""",71,180,Right-Handed,Two-Handed Backhand
rd46,nicholas-reyes,Nicholas,Reyes,http://www.atpworldtour.com/en/players/nicholas-reyes/rd46/overview,USA,"West Hollywood, CA, USA","Washington D.C., USA",1995.01.17,1995,1,17,NA,184,83,"6'2""",74,188,Right-Handed,One-Handed Backhand
re44,andrey-rublev,Andrey,Rublev,http://www.atpworldtour.com/en/players/andrey-rublev/re44/overview,RUS,"Moscow, Russia","Moscow, Russia",1997.10.20,1997,10,20,2014,150,68,"6'2""",74,188,Right-Handed,Two-Handed Backhand
rh16,casper-ruud,Casper,Ruud,http://www.atpworldtour.com/en/players/casper-ruud/rh16/overview,NOR,"Oslo, Norway","Oslo, Norway",1998.12.22,1998,12,22,2015,170,77,"6'0""",72,183,Right-Handed,Two-Handed Backhand
s068,jon-sorbo,Jon,Sorbo,http://www.atpworldtour.com/en/players/jon-sorbo/s068/overview,USA,"Toronto, Canada","Providence, RI, USA",1962.10.19,1962,10,19,NA,185,84,"6'3""",75,191,Right-Handed,One-Handed Backhand
s351,michael-stich,Michael,Stich,http://www.atpworldtour.com/en/players/michael-stich/s351/overview,GER,"Elmshorn, Germany","Pinneberg, Germany",1968.10.18,1968,10,18,1988,175,79,"6'4""",76,193,Right-Handed,One-Handed Backhand
s352,fabio-silberberg,Fabio,Silberberg,http://www.atpworldtour.com/en/players/fabio-silberberg/s352/overview,BRA,"Sao Paulo, Brazil","Sao Paulo, Brazil",1969.03.25,1969,3,25,1991,198,90,"6'3""",75,191,Left-Handed,One-Handed Backhand
s402,pete-sampras,Pete,Sampras,http://www.atpworldtour.com/en/players/pete-sampras/s402/overview,USA,"Los Angeles, California, USA","Washington, D.C., USA",1971.08.12,1971,8,12,1988,170,77,"6'1""",73,185,Right-Handed,One-Handed Backhand
s424,fabrice-santoro,Fabrice,Santoro,http://www.atpworldtour.com/en/players/fabrice-santoro/s424/overview,FRA,"Geneva, Switzerland",Tahiti,1972.12.09,1972,12,9,1989,163,74,"5'10""",70,178,Right-Handed,Two-Handed Backhand
s480,davide-sanguinetti,Davide,Sanguinetti,http://www.atpworldtour.com/en/players/davide-sanguinetti/s480/overview,ITA,"Monte Carlo, Monaco","Viareggio, Italy",1972.08.25,1972,8,25,1993,175,79,"6'2""",74,188,Right-Handed,Two-Handed Backhand
s483,pedro-sousa,Pedro,Sousa,http://www.atpworldtour.com/en/players/pedro-sousa/s483/overview,POR,"Lisbon, Portugal","Lisbon, Portugal",1988.05.27,1988,5,27,2007,154,70,"5'10""",70,178,Right-Handed,Two-Handed Backhand
s544,vincent-spadea,Vincent,Spadea,http://www.atpworldtour.com/en/players/vincent-spadea/s544/overview,USA,"Boca Raton, Florida, USA","Chicago, Illinois, USA",1974.07.19,1974,7,19,1993,170,77,"6'0""",72,183,Right-Handed,Two-Handed Backhand
s572,sjeng-schalken,Sjeng,Schalken,http://www.atpworldtour.com/en/players/sjeng-schalken/s572/overview,NED,"Monte Carlo, Monaco","Weert, The Netherlands",1976.09.08,1976,9,8,1994,181,82,"6'4""",76,193,Right-Handed,One-Handed Backhand
s568,franco-squillari,Franco,Squillari,http://www.atpworldtour.com/en/players/franco-squillari/s568/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1975.08.22,1975,8,22,1994,177,80,"6'0""",72,183,Left-Handed,One-Handed Backhand
s604,andre-sa,Andre,Sa,http://www.atpworldtour.com/en/players/andre-sa/s604/overview,BRA,"Blumenau, Brazil","Belo Horizonte, Brazil",1977.05.06,1977,5,6,1996,174,79,"6'1""",73,185,Right-Handed,Two-Handed Backhand
s636,rainer-schuettler,Rainer,Schuettler,http://www.atpworldtour.com/en/players/rainer-schuettler/s636/overview,GER,"Altstaetten, Switzerland","Korbach, Germany",1976.04.25,1976,4,25,1995,165,75,"5'11""",71,180,Right-Handed,Two-Handed Backhand
s675,paradorn-srichaphan,Paradorn,Srichaphan,http://www.atpworldtour.com/en/players/paradorn-srichaphan/s675/overview,THA,"Bangkok, Thailand","Bangkok, Thailand",1979.06.14,1979,6,14,1997,180,82,"6'1""",73,185,Right-Handed,One-Handed Backhand
s676,oscar-serrano,Oscar,Serrano,http://www.atpworldtour.com/en/players/oscar-serrano/s676/overview,ESP,"Sant Just Desvern, Spain","Barcelona, Spain",1978.05.25,1978,5,25,1996,172,78,"5'8""",68,173,Right-Handed,One-Handed Backhand
s693,raemon-sluiter,Raemon,Sluiter,http://www.atpworldtour.com/en/players/raemon-sluiter/s693/overview,NED,"Rotterdam, The Netherlands","Rotterdam, The Netherlands",1978.04.13,1978,4,13,1996,176,80,"6'1""",73,185,Right-Handed,Two-Handed Backhand
s694,radek-stepanek,Radek,Stepanek,http://www.atpworldtour.com/en/players/radek-stepanek/s694/overview,CZE,"Monte-Carlo, Monaco","Karvina, Czech Republic",1978.11.27,1978,11,27,1996,167,76,"6'1""",73,185,Right-Handed,Two-Handed Backhand
s741,marat-safin,Marat,Safin,http://www.atpworldtour.com/en/players/marat-safin/s741/overview,RUS,"Monte Carlo, Monaco","Moscow, Russia",1980.01.27,1980,1,27,1997,195,88,"6'4""",76,193,Right-Handed,Two-Handed Backhand
s843,potito-starace,Potito,Starace,http://www.atpworldtour.com/en/players/potito-starace/s843/overview,ITA,"Cervinara, Italy","Benevento, Italy",1981.07.14,1981,7,14,2001,185,84,"6'2""",74,188,Right-Handed,Two-Handed Backhand
s938,bruno-soares,Bruno,Soares,http://www.atpworldtour.com/en/players/bruno-soares/s938/overview,BRA,"Belo Horizonte, Brazil","Belo Horizonte, Brazil",1982.02.27,1982,2,27,2001,159,72,"5'11""",71,180,Right-Handed,Two-Handed Backhand
s963,florent-serra,Florent,Serra,http://www.atpworldtour.com/en/players/florent-serra/s963/overview,FRA,"Issy-les-Moulineaux, France","Bordeaux, France",1981.02.28,1981,2,28,2000,171,78,"5'11""",71,180,Right-Handed,Two-Handed Backhand
sa49,robin-soderling,Robin,Soderling,http://www.atpworldtour.com/en/players/robin-soderling/sa49/overview,SWE,"Monte Carlo, Monaco","Tibro, Sweden",1984.08.14,1984,8,14,2001,192,87,"6'4""",76,193,Right-Handed,Two-Handed Backhand
sa93,andreas-seppi,Andreas,Seppi,http://www.atpworldtour.com/en/players/andreas-seppi/sa93/overview,ITA,"Caldaro, Italy","Bolzano, Italy",1984.02.21,1984,2,21,2002,165,75,"6'3""",75,191,Right-Handed,Two-Handed Backhand
sb28,carlos-salamanca,Carlos,Salamanca,http://www.atpworldtour.com/en/players/carlos-salamanca/sb28/overview,COL,"Bogota, Colombia","Bogota, Colombia",1983.01.15,1983,1,15,2001,183,83,"6'5""",77,196,Left-Handed,Two-Handed Backhand
sb34,alexander-satschko,Alexander,Satschko,http://www.atpworldtour.com/en/players/alexander-satschko/sb34/overview,GER,"Munich, Germany","Deggendorf, Germany",1980.11.12,1980,11,12,2002,176,80,"5'11""",71,180,Right-Handed,One-Handed Backhand
sb92,adil-shamasdin,Adil,Shamasdin,http://www.atpworldtour.com/en/players/adil-shamasdin/sb92/overview,CAN,"Pickering, Canada","Toronto, Canada",1982.05.23,1982,5,23,2005,155,70,"5'11""",71,180,Right-Handed,Two-Handed Backhand
sc40,ken-skupski,Ken,Skupski,http://www.atpworldtour.com/en/players/ken-skupski/sc40/overview,GBR,"Liverpool, Lancashire, England","Liverpool, Lancashire, England",1983.04.09,1983,4,9,NA,188,85,"6'1""",73,185,Left-Handed,Two-Handed Backhand
sc47,go-soeda,Go,Soeda,http://www.atpworldtour.com/en/players/go-soeda/sc47/overview,JPN,"Tokyo, Japan","Kanagawa, Japan",1984.09.05,1984,9,5,2003,160,73,"5'10""",70,178,Right-Handed,Two-Handed Backhand
sc56,dudi-sela,Dudi,Sela,http://www.atpworldtour.com/en/players/dudi-sela/sc56/overview,ISR,"Tel Aviv, Israel","Kiryat Shmonna, Israel",1985.04.04,1985,4,4,2002,144,65,"5'9""",69,175,Right-Handed,One-Handed Backhand
sc54,andreas-siljestrom,Andreas,Siljestrom,http://www.atpworldtour.com/en/players/andreas-siljestrom/sc54/overview,SWE,NA,NA,1981.07.21,1981,7,21,NA,212,96,"6'9""",81,206,Right-Handed,Two-Handed Backhand
sc73,rogerio-dutra-silva,Rogerio,Dutra Silva,http://www.atpworldtour.com/en/players/rogerio-dutra-silva/sc73/overview,BRA,"Santa Barbara d'Oeste, Brazil","Sao Paulo, Brazil",1984.02.05,1984,2,5,2003,161,73,"5'10""",70,178,Right-Handed,One-Handed Backhand
sc77,sergiy-stakhovsky,Sergiy,Stakhovsky,http://www.atpworldtour.com/en/players/sergiy-stakhovsky/sc77/overview,UKR,"Kharkov, Ukraine","Kiev, Ukraine",1986.01.06,1986,1,6,2003,176,80,"6'4""",76,193,Right-Handed,One-Handed Backhand
sd23,artem-sitak,Artem,Sitak,http://www.atpworldtour.com/en/players/artem-sitak/sd23/overview,NZL,"Auckland, New Zealand","Orenbourg, Russia",1986.02.08,1986,2,8,2001,183,83,"6'1""",73,185,Right-Handed,Two-Handed Backhand
sd32,gilles-simon,Gilles,Simon,http://www.atpworldtour.com/en/players/gilles-simon/sd32/overview,FRA,"Neuchatel, Switzerland","Nice, France",1984.12.27,1984,12,27,2002,154,70,"6'0""",72,183,Right-Handed,Two-Handed Backhand
sd69,louk-sorensen,Louk,Sorensen,http://www.atpworldtour.com/en/players/louk-sorensen/sd69/overview,IRL,"Stuttgart, Germany",NA,1985.01.07,1985,1,7,2003,172,78,"5'9""",69,175,Right-Handed,Two-Handed Backhand
se69,ivan-sergeyev,Ivan,Sergeyev,http://www.atpworldtour.com/en/players/ivan-sergeyev/se69/overview,UKR,"Dniepropetrovsk, Ukraine","Dniepropetrovsk, Ukraine",1988.01.20,1988,1,20,NA,172,78,"5'9""",69,175,Right-Handed,Two-Handed Backhand
se66,eduardo-schwank,Eduardo,Schwank,http://www.atpworldtour.com/en/players/eduardo-schwank/se66/overview,ARG,"Rosario, Argentina","Rosario, Argentina",1986.04.23,1986,4,23,2005,182,83,"6'0""",72,183,Right-Handed,Two-Handed Backhand
se73,yuichi-sugita,Yuichi,Sugita,http://www.atpworldtour.com/en/players/yuichi-sugita/se73/overview,JPN,"Tokyo, Japan","Sendai, Japan",1988.09.18,1988,9,18,2006,154,70,"5'9""",69,175,Right-Handed,Two-Handed Backhand
sf36,igor-sijsling,Igor,Sijsling,http://www.atpworldtour.com/en/players/igor-sijsling/sf36/overview,NED,"Hoogstraten, Belgium","Amsterdam, Netherlands",1987.08.18,1987,8,18,2006,187,85,"6'3""",75,191,Right-Handed,One-Handed Backhand
sf62,tim-smyczek,Tim,Smyczek,http://www.atpworldtour.com/en/players/tim-smyczek/sf62/overview,USA,"Tampa, FL, USA","Milwaukee, WI, USA",1987.12.30,1987,12,30,2006,160,73,"5'9""",69,175,Right-Handed,Two-Handed Backhand
sf76,franko-skugor,Franko,Skugor,http://www.atpworldtour.com/en/players/franko-skugor/sf76/overview,CRO,"Zagreb, Croatia","Sibenik, Croatia",1987.09.20,1987,9,20,NA,212,96,"6'6""",78,198,Right-Handed,Two-Handed Backhand
sf89,jose-statham,Rubin,Statham,http://www.atpworldtour.com/en/players/jose-statham/sf89/overview,NZL,"Auckland, New Zealand","Auckland, New Zealand",1987.04.25,1987,4,25,NA,176,80,"5'10""",70,178,Right-Handed,Two-Handed Backhand
sg29,nicolas-santos,Nicolas,Santos,http://www.atpworldtour.com/en/players/nicolas-santos/sg29/overview,BRA,NA,"Lucelia, Brazil",1988.01.05,1988,1,5,NA,176,80,"6'0""",72,183,Right-Handed,Two-Handed Backhand
sg33,sanam-singh,Sanam,Singh,http://www.atpworldtour.com/en/players/sanam-singh/sg33/overview,IND,"Chandigarh, India","Chandigarh, India",1988.01.11,1988,1,11,NA,147,67,"5'9""",69,175,Right-Handed,Two-Handed Backhand
sg64,joao-souza,Joao,Souza,http://www.atpworldtour.com/en/players/joao-souza/sg64/overview,BRA,"Rio de Janeiro, Brazil","Mogi das Cruzes, Brazil",1988.05.27,1988,5,27,2006,203,92,"6'4""",76,193,Right-Handed,Two-Handed Backhand
sg87,ryan-sweeting,Ryan,Sweeting,http://www.atpworldtour.com/en/players/ryan-sweeting/sg87/overview,USA,"Fort Lauderdale, Florida, USA","Nassau, Bahamas",1987.07.14,1987,7,14,2007,184,83,"6'5""",77,196,Right-Handed,Two-Handed Backhand
sg88,alexander-sadecky,Alexander,Sadecky,http://www.atpworldtour.com/en/players/alexander-sadecky/sg88/overview,SUI,"Zurich, Switzerland","Zurich, Switzerland",1987.07.06,1987,7,6,NA,176,80,"6'4""",76,193,Left-Handed,One-Handed Backhand
sh37,marc-sieber,Marc,Sieber,http://www.atpworldtour.com/en/players/marc-sieber/sh37/overview,GER,Munich,"Straubing, Germany",1988.02.28,1988,2,28,2006,150,68,"5'10""",70,178,Left-Handed,Two-Handed Backhand
sh77,artem-smirnov,Artem,Smirnov,http://www.atpworldtour.com/en/players/artem-smirnov/sh77/overview,UKR,"Kiev,Ukraine","Kiev,Ukraine",1988.02.02,1988,2,2,NA,187,85,"6'2""",74,188,Left-Handed,Two-Handed Backhand
sh90,joao-sousa,Joao,Sousa,http://www.atpworldtour.com/en/players/joao-sousa/sh90/overview,POR,"Barcelona, Spain","Guimaraes, Portugal",1989.03.30,1989,3,30,2008,163,74,"6'1""",73,185,Right-Handed,Two-Handed Backhand
si06,antonio-sancic,Antonio,Sancic,http://www.atpworldtour.com/en/players/antonio-sancic/si06/overview,CRO,"Samobor,Croatia","Brezice, Slovenia",1988.11.23,1988,11,23,NA,176,80,"5'11""",71,180,Right-Handed,Two-Handed Backhand
si74,henrik-sillanpaa,Henrik,Sillanpaa,http://www.atpworldtour.com/en/players/henrik-sillanpaa/si74/overview,FIN,"Tampere, Finland","Tampere, Finland",1991.01.24,1991,1,24,NA,172,78,"6'1""",73,185,Right-Handed,Two-Handed Backhand
si82,manuel-sanchez,Manuel,Sanchez,http://www.atpworldtour.com/en/players/manuel-sanchez/si82/overview,MEX,"Guadalajara, Mexico","San Luis Potosi, Mexico",1991.01.05,1991,1,5,NA,167,76,"6'0""",72,183,Right-Handed,One-Handed Backhand
sj15,milos-sekulic,Milos,Sekulic,http://www.atpworldtour.com/en/players/milos-sekulic/sj15/overview,SWE,"Stockholm, Sweden","Stockholm, Sweden",1989.11.04,1989,11,4,2008,161,73,"5'10""",70,178,Right-Handed,Two-Handed Backhand
sj22,gleb-sakharov,Gleb,Sakharov,http://www.atpworldtour.com/en/players/gleb-sakharov/sj22/overview,FRA,"Nantes, France","Tashkent, Uzbekistan",1988.06.10,1988,6,10,2005,172,78,"6'1""",73,185,Right-Handed,Two-Handed Backhand
sj55,john-patrick-smith,John-Patrick,Smith,http://www.atpworldtour.com/en/players/john-patrick-smith/sj55/overview,AUS,"Townsville, Australia","Townsville, Australia",1989.01.24,1989,1,24,2012,185,84,"6'2""",74,188,Left-Handed,Two-Handed Backhand
sk02,karunuday-singh,Karunuday,Singh,http://www.atpworldtour.com/en/players/karunuday-singh/sk02/overview,IND,India,"Delhi, India",1990.11.19,1990,11,19,NA,176,80,"5'11""",71,180,Right-Handed,Two-Handed Backhand
sk30,carlos-eduardo-severino,Carlos Eduardo,Severino,http://www.atpworldtour.com/en/players/carlos-eduardo-severino/sk30/overview,BRA,"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",1990.12.05,1990,12,5,NA,167,76,"6'0""",72,183,Right-Handed,Two-Handed Backhand
sk47,mohamed-safwat,Mohamed,Safwat,http://www.atpworldtour.com/en/players/mohamed-safwat/sk47/overview,EGY,"Cairo, Egypt","El Mansoura, Egypt",1990.09.19,1990,9,19,NA,183,83,"6'0""",72,183,Right-Handed,Two-Handed Backhand
sk48,caio-silva,Caio,Silva,http://www.atpworldtour.com/en/players/caio-silva/sk48/overview,BRA,"Santos, Brazil","Santos, Brazil",1991.10.15,1991,10,15,NA,179,81,"5'11""",71,180,Right-Handed,Two-Handed Backhand
sk67,jan-satral,Jan,Satral,http://www.atpworldtour.com/en/players/jan-satral/sk67/overview,CZE,"Prague, Czech republic","Melnik, Czech Republic",1990.07.24,1990,7,24,2010,181,82,"6'2""",74,188,Right-Handed,Two-Handed Backhand
sk69,joao-pedro-sorgi,Joao Pedro,Sorgi,http://www.atpworldtour.com/en/players/joao-pedro-sorgi/sk69/overview,BRA,"Sertaozinho, SP",Sertaozinho,1993.10.18,1993,10,18,NA,181,82,"6'2""",74,188,Right-Handed,Two-Handed Backhand
sk86,matthew-short,Matthew,Short,http://www.atpworldtour.com/en/players/matthew-short/sk86/overview,GBR,"Marbella, Spain","London, England",1990.01.08,1990,1,8,NA,185,84,"6'0""",72,183,Right-Handed,Two-Handed Backhand
sk94,cedrik-marcel-stebe,Cedrik-Marcel,Stebe,http://www.atpworldtour.com/en/players/cedrik-marcel-stebe/sk94/overview,GER,"Munich, Germany","Muehlacker, Germany",1990.10.09,1990,10,9,2010,154,70,"6'0""",72,183,Left-Handed,Two-Handed Backhand
sl07,alexander-sarkissian,Alexander,Sarkissian,http://www.atpworldtour.com/en/players/alexander-sarkissian/sl07/overview,USA,"Glendale, CA, USA","Glendale, CA, USA",1990.04.03,1990,4,3,2014,175,79,"6'3""",75,191,Right-Handed,Two-Handed Backhand
sl09,raymond-sarmiento,Raymond,Sarmiento,http://www.atpworldtour.com/en/players/raymond-sarmiento/sl09/overview,USA,"Los Angeles, CA, USA","Glendale, USA",1992.07.24,1992,7,24,NA,150,68,"5'10""",70,178,Right-Handed,Two-Handed Backhand
sk97,yaraslav-shyla,Yaraslav,Shyla,http://www.atpworldtour.com/en/players/yaraslav-shyla/sk97/overview,BLR,"Minsk, Belarus","Minsk, Belarus",1993.03.05,1993,3,5,2011,187,85,"6'4""",76,193,Right-Handed,Two-Handed Backhand
sl08,tennys-sandgren,Tennys,Sandgren,http://www.atpworldtour.com/en/players/tennys-sandgren/sl08/overview,USA,"Gallatin, TN, USA","Gallatin, TN, USA",1991.07.22,1991,7,22,2011,192,87,"6'2""",74,188,Right-Handed,Two-Handed Backhand
sl28,jan-lennard-struff,Jan-Lennard,Struff,http://www.atpworldtour.com/en/players/jan-lennard-struff/sl28/overview,GER,"Warstein, Germany","Warstein, Germany",1990.04.25,1990,4,25,2009,192,87,"6'5""",77,196,Right-Handed,Two-Handed Backhand
sl22,neal-skupski,Neal,Skupski,http://www.atpworldtour.com/en/players/neal-skupski/sl22/overview,GBR,"Liverpool, England","Liverpool, England",1989.12.01,1989,12,1,NA,180,82,"6'0""",72,183,Right-Handed,Two-Handed Backhand
sl50,ivan-sabanov,Ivan,Sabanov,http://www.atpworldtour.com/en/players/ivan-sabanov/sl50/overview,CRO,"Osijek, Croatia","Subotica, Serbia",1992.06.25,1992,6,25,NA,163,74,"5'11""",71,180,Right-Handed,One-Handed Backhand
sl51,matej-sabanov,Matej,Sabanov,http://www.atpworldtour.com/en/players/matej-sabanov/sl51/overview,CRO,"Osijek, Croatia","Subotica, Serbia",1992.06.25,1992,6,25,NA,163,74,"5'11""",71,180,Right-Handed,Two-Handed Backhand
sl55,chandril-sood,Chandril,Sood,http://www.atpworldtour.com/en/players/chandril-sood/sl55/overview,IND,"Ghaziabad, India","Ludhiana, India",1991.02.20,1991,2,20,NA,149,68,"5'6""",66,168,Right-Handed,Two-Handed Backhand
sl92,shuichi-sekiguchi,Shuichi,Sekiguchi,http://www.atpworldtour.com/en/players/shuichi-sekiguchi/sl92/overview,JPN,"Kanagawa, Japan","San Francisco, CA, USA",1991.07.15,1991,7,15,NA,145,66,"5'6""",66,168,Right-Handed,Two-Handed Backhand
sl94,pedro-sakamoto,Pedro,Sakamoto,http://www.atpworldtour.com/en/players/pedro-sakamoto/sl94/overview,BRA,Rio de Janeiro,Guarulhos,1993.06.29,1993,6,29,NA,169,77,"5'11""",71,180,Right-Handed,Two-Handed Backhand
sm09,luke-saville,Luke,Saville,http://www.atpworldtour.com/en/players/luke-saville/sm09/overview,AUS,"Barmera, Australia","Barmera, Australia",1994.01.02,1994,1,2,NA,183,83,"6'2""",74,188,Right-Handed,Two-Handed Backhand
sm18,kelsey-stevenson,Kelsey,Stevenson,http://www.atpworldtour.com/en/players/kelsey-stevenson/sm18/overview,CAN,"Brighton, Canada","Toronto, Canada",1990.05.29,1990,5,29,NA,168,76,"6'0""",72,183,Right-Handed,One-Handed Backhand
sm23,lakshit-sood,Lakshit,Sood,http://www.atpworldtour.com/en/players/lakshit-sood/sm23/overview,IND,"Ghaziabad, India","Ludhiana, India",1991.02.20,1991,2,20,NA,137,62,"5'5""",65,165,Right-Handed,One-Handed Backhand
sm25,jack-sock,Jack,Sock,http://www.atpworldtour.com/en/players/jack-sock/sm25/overview,USA,"Kansas City, KS, USA","Lincoln, NE, USA",1992.09.24,1992,9,24,2011,185,84,"6'3""",75,191,Right-Handed,Two-Handed Backhand
sm37,diego-schwartzman,Diego,Schwartzman,http://www.atpworldtour.com/en/players/diego-schwartzman/sm37/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1992.08.16,1992,8,16,2010,141,64,"5'7""",67,170,Right-Handed,Two-Handed Backhand
sm71,vinayak-sharma-kaza,Vinayak Sharma,Kaza,http://www.atpworldtour.com/en/players/vinayak-sharma-kaza/sm71/overview,IND,"Visakhapatnam, India",Visakhapatnam,1991.03.28,1991,3,28,NA,143,65,"5'11""",71,180,Right-Handed,Two-Handed Backhand
sm88,karue-sell,Karue,Sell,http://www.atpworldtour.com/en/players/karue-sell/sm88/overview,BRA,"Redondo Beach, CA, USA","Jaraguá do Sul, Brazil",1993.11.13,1993,11,13,NA,178,81,"6'0""",72,183,Right-Handed,Two-Handed Backhand
sn04,dmitry-surchenko,Dmitry,Surchenko,http://www.atpworldtour.com/en/players/dmitry-surchenko/sn04/overview,RUS,"Moscow, Russia","Moscow, Russia",1990.05.02,1990,5,2,NA,181,82,"6'2""",74,188,Left-Handed,Two-Handed Backhand
sn44,bruno-santanna,Bruno,Santanna,http://www.atpworldtour.com/en/players/bruno-santanna/sn44/overview,BRA,"São José dos campos, Brazil","São José dos campos, Brazil",1993.07.12,1993,7,12,NA,176,80,"5'9""",69,175,Right-Handed,Two-Handed Backhand
sn77,vaclav-safranek,Vaclav,Safranek,http://www.atpworldtour.com/en/players/vaclav-safranek/sn77/overview,CZE,"Brno, Czech Republic","Brno, Czech Republic",1994.05.20,1994,5,20,2012,176,80,"6'0""",72,183,Right-Handed,Two-Handed Backhand
so20,jelle-sels,Jelle,Sels,http://www.atpworldtour.com/en/players/jelle-sels/so20/overview,NED,Alphen aan den Rijn,"Woerden, Netherlands",1995.08.10,1995,8,10,NA,183,83,"6'2""",74,188,Right-Handed,Two-Handed Backhand
so47,justin-s-shane,Justin S.,Shane,http://www.atpworldtour.com/en/players/justin-s-shane/so47/overview,USA,Falls Church Virginia,Alexandria,1992.03.06,1992,3,6,NA,185,84,"6'6""",78,198,Right-Handed,Two-Handed Backhand
so70,joe-salisbury,Joe,Salisbury,http://www.atpworldtour.com/en/players/joe-salisbury/so70/overview,GBR,"London, England","London, England",1992.04.20,1992,4,20,NA,185,84,"6'4""",76,193,Right-Handed,One-Handed Backhand
so86,robin-stanek,Robin,Stanek,http://www.atpworldtour.com/en/players/robin-stanek/so86/overview,CZE,"Prague, Czech Republic","Prague, Czech Republic",1995.01.03,1995,1,3,NA,165,75,"6'2""",74,188,Left-Handed,Two-Handed Backhand
sp05,evan-song,Evan,Song,http://www.atpworldtour.com/en/players/evan-song/sp05/overview,USA,"Henderson, Nevada","Las Vegas, Nevada, USA",1992.06.07,1992,6,7,NA,165,75,"5'10""",70,178,Left-Handed,Two-Handed Backhand
sp24,brayden-schnur,Brayden,Schnur,http://www.atpworldtour.com/en/players/brayden-schnur/sp24/overview,CAN,"Toronto, Canada","Toronto, Canada",1995.07.04,1995,7,4,2016,185,84,"6'4""",76,193,Right-Handed,Two-Handed Backhand
sp25,fred-simonsson,Fred,Simonsson,http://www.atpworldtour.com/en/players/fred-simonsson/sp25/overview,SWE,"Stockholm, Sweden","Stockholm, Sweden",1994.11.27,1994,11,27,NA,165,75,"6'2""",74,188,Right-Handed,Two-Handed Backhand
sp80,nino-serdarusic,Nino,Serdarusic,http://www.atpworldtour.com/en/players/nino-serdarusic/sp80/overview,CRO,"Zagreb, Croatia","Zagreb, Croatia",1996.12.13,1996,12,13,NA,174,79,"6'2""",74,188,Right-Handed,Two-Handed Backhand
sq33,christoffer-solberg,Christoffer,Solberg,http://www.atpworldtour.com/en/players/christoffer-solberg/sq33/overview,SWE,"Stockholm, Sweden","Stockholm, Sweden",1994.02.01,1994,2,1,NA,154,70,"5'9""",69,175,Right-Handed,Two-Handed Backhand
